desc,n_nodes,label,pred,conv3_feats,avg_desc_act,Cluster,acc,kmeansbitter,ClusterName,Imp
FFVAPFPFEVFGK,13,0,1,"[[ 0.02766953 -0.01390725  0.04449602 -0.05513369 -0.00414342  0.04383884
   0.00484385 -0.10377888  0.04141853 -0.00470466 -0.00745903 -0.02601684
   0.04037841 -0.01238289  0.00449573  0.00204049]
 [ 0.0125574  -0.01925242  0.03601391 -0.06498669 -0.00582132  0.06941625
   0.0142886  -0.09342684  0.06046483  0.00058372  0.00445311 -0.00649991
   0.05156461 -0.01637394 -0.005216    0.01685949]
 [-0.03211737 -0.03505392  0.01093892 -0.09411432 -0.01078157  0.14502871
   0.04220936 -0.06282394  0.1167699   0.01621733  0.03966805  0.05119646
   0.08463349 -0.02817235 -0.03392599  0.06066769]
 [-0.05421698 -0.04287057 -0.00146511 -0.1085231  -0.0132353   0.1824325
   0.05602113 -0.04768537  0.14462276  0.02395093  0.05708808  0.07973755
   0.10099193 -0.03400876 -0.04812818  0.08233863]
 [ 0.02350926  0.04157149  0.04636038 -0.06135408  0.00113205  0.08626682
  -0.04007285 -0.11681595  0.07348827 -0.04845544 -0.03843953  0.01213597
   0.02383312 -0.03063929 -0.02344618 -0.01165117]
 [ 0.15100737  0.16362073  0.12359672  0.01703373  0.02304074 -0.08170919
  -0.18396264 -0.22562101 -0.05095299 -0.15415719 -0.18523307 -0.10823133
  -0.09706039 -0.02015165  0.02434634 -0.16068926]
 [ 0.22493614  0.21492334  0.16694616  0.06368536  0.03378318 -0.19120462
  -0.2511539  -0.28328034 -0.13227908 -0.19999504 -0.25863948 -0.18923017
  -0.16045141 -0.00820564  0.06069567 -0.24103329]
 [ 0.18996258  0.14560293  0.14311683  0.0443908   0.02416267 -0.16739826
  -0.18177938 -0.24343601 -0.11502717 -0.14254966 -0.19681172 -0.17684263
  -0.11493871 -0.00028431  0.06348844 -0.1889669 ]
 [ 0.09597676  0.035407    0.08469021 -0.01214726  0.00597486 -0.05614206
  -0.05883402 -0.15758735 -0.03282252 -0.04857528 -0.07643425 -0.09975561
  -0.01885147 -0.00192151  0.0372324  -0.07279103]
 [ 0.02267237 -0.01567475  0.04169123 -0.0583918  -0.00469825  0.05229659
   0.00796697 -0.10035574  0.04771662 -0.00295594 -0.00352002 -0.01956313
   0.04407738 -0.01370262  0.00128433  0.00694072]
 [-0.00520182 -0.02674915  0.01831921 -0.09434444  0.00486222  0.13690199
   0.01092353 -0.09047382  0.10733197 -0.01475815  0.05135822  0.01703229
   0.05827617 -0.03078874 -0.00239016  0.03335749]
 [-0.00448378 -0.02929112  0.00094546 -0.13477933  0.03405753  0.2217958
  -0.02280236 -0.11216008  0.16275762 -0.06460369  0.12649845  0.01747749
   0.04294208 -0.05297221  0.03082963  0.03054425]
 [ 0.00546191 -0.02667482  0.00079595 -0.14148326  0.0445496   0.23272696
  -0.03974781 -0.12580678  0.16838555 -0.08407488  0.14306886  0.00507543
   0.03080732 -0.05755941  0.04778352  0.02011143]]","[-0.00114658  0.00341405  0.01689628  0.02356563 -0.00391107 -0.0478202
 -0.07190645 -0.05733191 -0.02353632  0.0003615   0.01085355  0.01542224
  0.01396373]",2.0,0,7,Cluster-2,-0.009321196
IFG,3,0,1,"[[ 0.11104636  0.01558319  0.09129366 -0.00077258  0.00511394 -0.09727724
  -0.04726486 -0.16089329 -0.06366403 -0.03388179 -0.07318093 -0.13369599
  -0.02133829  0.00963657  0.0580774  -0.0797191 ]
 [ 0.173084    0.08761984  0.12980789  0.03658991  0.01704864 -0.1711501
  -0.12783316 -0.21736428 -0.11825533 -0.09535553 -0.15221739 -0.18498257
  -0.08452149  0.01092839  0.07571931 -0.15618509]
 [ 0.14964004  0.09058605  0.11747947  0.02061114  0.01557986 -0.12447543
  -0.12257467 -0.20444545 -0.08340491 -0.09608826 -0.1405104  -0.1482251
  -0.07104754  0.00134508  0.05565795 -0.13670903]]",[-0.02630856 -0.04856668 -0.04228633],3.0,0,1,Cluster-3,-0.039053857
FQKVVAK,7,0,0,"[[ 0.00673336 -0.02632896  0.00084929 -0.14217359  0.04577224  0.23377346
  -0.04177848 -0.12746498  0.16887544 -0.08636194  0.14487867  0.00348438
   0.02931636 -0.05805465  0.04981738  0.0187863 ]
 [ 0.02073269 -0.02252086  0.00143656 -0.14977443  0.05923412  0.24529591
  -0.06413725 -0.14572272  0.17426944 -0.11154372  0.1648056  -0.01403408
   0.01289999 -0.06350753  0.0722113   0.00419595]
 [-0.00307321 -0.02899655  0.00043791 -0.13684918  0.03634215  0.22570196
  -0.0261161  -0.1146754   0.16509694 -0.06872205  0.13091978  0.01575609
   0.04081607 -0.0542349   0.03413038  0.02900689]
 [-0.02941426 -0.03616185 -0.0006671  -0.12254747  0.01101235  0.20402138
   0.01595403 -0.08032179  0.15494764 -0.02134022  0.09342538  0.0487187
   0.07170501 -0.04397481 -0.00800589  0.05646002]
 [-0.03176574 -0.0368015  -0.00076575 -0.12127075  0.00875114  0.20208594
   0.01970966 -0.07725503  0.1540416  -0.01711041  0.09007823  0.05166129
   0.07446249 -0.04305888 -0.01176742  0.05891077]
 [ 0.03135571 -0.01963118  0.0018822  -0.15554214  0.06944931  0.2540394
  -0.08110361 -0.15957709  0.17836252 -0.1306522   0.17992663 -0.02732749
   0.00044286 -0.06764529  0.08920433 -0.00687556]
 [ 0.05069265 -0.01437113  0.00269338 -0.16604102  0.0880439   0.2699551
  -0.11198726 -0.18479604  0.18581311 -0.16543518  0.20745127 -0.05152532
  -0.02223269 -0.07517722  0.12013654 -0.02702887]]","[0.01375777 0.01149006 0.0153463  0.0196132  0.0199941  0.00976928
 0.00663695]",1.0,1,3,Cluster-1,0.013801091
NY,2,0,0,"[[-0.04327019 -0.03993095 -0.00124836 -0.11502448 -0.00231165  0.19261695
   0.03808379 -0.06225108  0.1496089   0.0035836   0.07370254  0.06605771
   0.08795324 -0.03857779 -0.03017044  0.07090092]
 [-0.04327019 -0.03993095 -0.00124836 -0.11502448 -0.00231165  0.19261695
   0.03808379 -0.06225108  0.1496089   0.0035836   0.07370254  0.06605771
   0.08795324 -0.03857779 -0.03017044  0.07090092]]",[0.02185767 0.02185767],2.0,1,7,Cluster-2,0.02185767
FGRCVSP,7,0,0,"[[ 0.11236739  0.15008663  0.09790266 -0.01229111  0.01229727 -0.00886096
  -0.16529569 -0.20744908 -0.01048042 -0.1432125  -0.12620898 -0.05156786
  -0.06738996 -0.01211413 -0.00584756 -0.10264981]
 [ 0.04870318  0.12673707  0.04596339 -0.07032559 -0.02085098  0.12799051
  -0.14640577 -0.19681102  0.03604332 -0.13020942  0.03963137  0.0570455
  -0.01549851  0.04481716 -0.06771077  0.04120433]
 [-0.10405722  0.03852429 -0.0689726  -0.19520777 -0.08420631  0.41423178
  -0.05809008 -0.13749412  0.15741485 -0.06603521  0.37087145  0.27905446
   0.11675715  0.13620014 -0.18593852  0.3357706 ]
 [-0.15215343 -0.00733974 -0.10110753 -0.22788167 -0.09730307  0.48323262
  -0.00798629 -0.10269366  0.1982243  -0.02815519  0.44762453  0.3295757
   0.1631368   0.14590216 -0.20802309  0.40707994]
 [-0.11914369 -0.01942878 -0.06745067 -0.18756196 -0.06884964  0.38162914
   0.01378973 -0.08395585  0.18027051 -0.01045323  0.31548735  0.24516794
   0.14220741  0.08493051 -0.15397356  0.2972558 ]
 [-0.05562053 -0.03451079 -0.007891   -0.1164434  -0.02262885  0.2018515
   0.04109499 -0.06213357  0.1375784   0.01354038  0.09774049  0.09711878
   0.10072471 -0.00840872 -0.06126695  0.11257951]
 [-0.04076479 -0.03811252  0.00608531 -0.09975237 -0.0117417   0.15966456
   0.04761381 -0.05690032  0.12766853  0.01924343  0.04648438  0.06236439
   0.09103443 -0.0304561  -0.03948321  0.06914739]]","[-0.03379463 -0.00497976  0.05930144  0.07763328  0.05937006  0.02708281
  0.01950595]",1.0,1,3,Cluster-1,0.029159876
GHF,3,0,0,"[[-0.04138578 -0.0024377  -0.05781551 -0.21827823  0.00527358  0.42019892
  -0.09568799 -0.17316434  0.20417356 -0.13510096  0.39079553  0.13935183
   0.05453545  0.0451413  -0.02934265  0.20132068]
 [-0.02338434  0.00415768 -0.05966227 -0.23274773  0.0228491   0.44539762
  -0.13044493 -0.2016232   0.21358255 -0.1736961   0.4308609   0.12030014
   0.03199252  0.04200873 -0.00064722  0.18864   ]
 [-0.02153839 -0.00649327 -0.04250076 -0.202918    0.02288305  0.3787477
  -0.09395626 -0.17132127  0.19805647 -0.13621265  0.33866456  0.09517401
   0.03923996  0.01581929  0.00296512  0.14679016]]",[0.0442236  0.04234897 0.03521248],1.0,1,3,Cluster-1,0.04059502
GLDIQK,6,0,1,"[[ 0.10552762  0.01363121  0.08819611 -0.00437077  0.00450119 -0.08793671
  -0.04381577 -0.15711287 -0.05670856 -0.03195054 -0.06883077 -0.12656865
  -0.01725323  0.00817909  0.0545308  -0.0743074 ]
 [ 0.13749798  0.02493915  0.10614038  0.01647368  0.00805087 -0.14204685
  -0.06379654 -0.17901304 -0.09700187 -0.04313833 -0.09403144 -0.16785759
  -0.04091812  0.01662232  0.07507639 -0.10565764]
 [ 0.07834637  0.00401719  0.07293985 -0.02209274  0.00148325 -0.04193221
  -0.02682808 -0.1384933  -0.02245115 -0.02243866 -0.04740512 -0.09146475
   0.00286671  0.00100064  0.03706293 -0.04765339]
 [ 0.02652488 -0.01593257  0.03355059 -0.07958636  0.01260415  0.09568281
  -0.01372736 -0.1152785   0.07550897 -0.03304768  0.03732064 -0.02374307
   0.03264649 -0.02565208  0.02274605  0.00194053]
 [ 0.01805673 -0.02277444  0.00059774 -0.1496328   0.05673494  0.24599257
  -0.06154061 -0.14362386  0.17392893 -0.10846558  0.16502935 -0.0097151
   0.01563767 -0.06138199  0.06790268  0.00868288]
 [ 0.0344048  -0.01822083  0.00112025 -0.15880357  0.07247204  0.26009977
  -0.08802757 -0.16525741  0.1803831  -0.13826223  0.18920587 -0.02995463
  -0.00362292 -0.06750627  0.09404746 -0.00797376]]",[-0.02464308 -0.03429129 -0.01644015  0.00197234  0.01221432  0.00963151],2.0,0,7,Cluster-2,-0.008592725
PPG,3,1,1,"[[ 0.16706213  0.26909643  0.13996682  0.02135418  0.03487725 -0.04687195
  -0.2772629  -0.26445836 -0.02417789 -0.23899361 -0.25792375 -0.07152354
  -0.14333397 -0.04597806 -0.00961528 -0.20757419]
 [ 0.2249644   0.3364836   0.17592496  0.05621673  0.04603175 -0.11572577
  -0.35258776 -0.31720755 -0.07505842 -0.29649055 -0.33178338 -0.11930367
  -0.20235798 -0.04481827  0.006783   -0.27899057]
 [ 0.18785329  0.27093482  0.15122974  0.03524959  0.03663005 -0.08548827
  -0.28565502 -0.27716202 -0.05297972 -0.2418912  -0.2709944  -0.10154944
  -0.15682325 -0.03882553  0.0061932  -0.22624093]]",[-0.05970979 -0.08049496 -0.06559494],4.0,1,6,Cluster-4,-0.0685999
GLP,3,0,0,"[[-2.68391408e-02 -3.31870057e-02  1.39014786e-02 -9.06729475e-02
  -1.01955263e-02  1.36095256e-01  3.89105752e-02 -6.64396062e-02
   1.10117577e-01  1.43702514e-02  3.55074741e-02  4.43797559e-02
   8.07264745e-02 -2.67783925e-02 -3.05339675e-02  5.54918461e-02]
 [ 6.17358834e-04 -2.61356272e-02  1.23997182e-02 -1.11685932e-01
   2.05530208e-02  1.71547532e-01 -9.90839675e-03 -1.05411679e-01
   1.29105210e-01 -4.24210392e-02  8.58904049e-02  1.02261826e-02
   4.63198945e-02 -4.08126228e-02  1.82765014e-02  2.65613496e-02]
 [-1.47986896e-02 -3.21861207e-02 -5.39782923e-05 -1.30482897e-01
   2.50668135e-02  2.16051042e-01 -7.38895312e-03 -9.93831977e-02
   1.60579070e-01 -4.76304553e-02  1.14229485e-01  3.04291025e-02
   5.45660108e-02 -4.96677123e-02  1.53737925e-02  4.12274078e-02]]",[0.01530338 0.01157012 0.01724567],2.0,1,7,Cluster-2,0.014706387
PQEVLP,6,0,0,"[[ 0.033165   -0.01913901  0.0019581  -0.15652448  0.07118916  0.2555286
  -0.0839933  -0.16193675  0.17905965 -0.13390675  0.18250203 -0.0295916
  -0.00167882 -0.06835003  0.09209856 -0.00876124]
 [ 0.02148742 -0.02195265  0.00377559 -0.14487514  0.05618078  0.23474044
  -0.0610234  -0.14395607  0.1672487  -0.10646415  0.1560535  -0.01515669
   0.01393627 -0.06089754  0.06916668  0.00368311]
 [-0.00484454 -0.02744392  0.0132989  -0.10612427  0.01345281  0.16158658
   0.00092711 -0.09694313  0.12342536 -0.02944847  0.07331067  0.01697396
   0.05366435 -0.03726512  0.00746021  0.0323877 ]
 [-0.02977611 -0.03422581  0.01225302 -0.09258783 -0.01052162  0.1410661
   0.04074612 -0.06442774  0.11381914  0.01539802  0.03782254  0.04817278
   0.08290046 -0.02755403 -0.0324214   0.05837185]
 [-0.01663282 -0.03101348  0.01049702 -0.10503298  0.00589619  0.16306065
   0.0154353  -0.08431998  0.12619482 -0.01468107  0.06635739  0.03190371
   0.06556661 -0.03557742 -0.00714491  0.04439992]
 [-0.03314517 -0.03717674 -0.00082361 -0.1205218   0.00742467  0.20095058
   0.02191279 -0.07545599  0.15351011 -0.01462913  0.08811472  0.05338748
   0.07608008 -0.04252158 -0.01397401  0.06034844]]",[0.0094762  0.01074668 0.01215114 0.01618972 0.01468181 0.02021755],1.0,1,3,Cluster-1,0.013910514
LF,2,1,1,"[[ 0.09296446  0.00918761  0.08114467 -0.01256187  0.0031063  -0.06667344
  -0.03596406 -0.14850691 -0.04087481 -0.02755415 -0.05892783 -0.11034364
  -0.0079538   0.00486121  0.04645716 -0.06198792]
 [ 0.09296446  0.00918761  0.08114467 -0.01256187  0.0031063  -0.06667344
  -0.03596406 -0.14850691 -0.04087481 -0.02755415 -0.05892783 -0.11034364
  -0.0079538   0.00486121  0.04645716 -0.06198792]]",[-0.02085169 -0.02085169],3.0,1,2,Cluster-3,-0.02085169
QG,2,0,0,"[[-0.05468385 -0.0430357  -0.00172716 -0.1088275  -0.01328713  0.1832227
   0.05631291 -0.04736555  0.14521118  0.02411431  0.05745609  0.08034051
   0.10133751 -0.03413206 -0.04842822  0.08279645]
 [-0.05468385 -0.0430357  -0.00172716 -0.1088275  -0.01328713  0.1832227
   0.05631291 -0.04736555  0.14521118  0.02411431  0.05745609  0.08034051
   0.10133751 -0.03413206 -0.04842822  0.08279645]]",[0.02370653 0.02370653],2.0,1,7,Cluster-2,0.02370653
IQ,2,1,0,"[[ 0.00929504 -0.02563213  0.00095675 -0.14356443  0.04823557  0.2358819
  -0.04586982 -0.13080588  0.16986246 -0.09096986  0.14852501  0.00027875
   0.0263124  -0.05905245  0.05391515  0.01611648]
 [ 0.00929504 -0.02563213  0.00095675 -0.14356443  0.04823557  0.2358819
  -0.04586982 -0.13080588  0.16986246 -0.09096986  0.14852501  0.00027875
   0.0263124  -0.05905245  0.05391515  0.01611648]]",[0.01334281 0.01334281],1.0,0,4,Cluster-1,0.013342808
DFVAP,5,0,0,"[[ 1.63832054e-01  3.42535302e-02  1.20921135e-01  3.36433053e-02
   1.09747499e-02 -1.86617509e-01 -8.02547634e-02 -1.97052300e-01
  -1.30191550e-01 -5.23537584e-02 -1.14789292e-01 -2.01867402e-01
  -6.04109839e-02  2.35770382e-02  9.19998437e-02 -1.31480902e-01]
 [ 1.41244099e-01  2.62641609e-02  1.08243011e-01  1.89161301e-02
   8.46680254e-03 -1.48387209e-01 -6.61377907e-02 -1.81579202e-01
  -1.01723239e-01 -4.44492660e-02 -9.69843119e-02 -1.72695637e-01
  -4.36910614e-02  1.76116601e-02  7.74838179e-02 -1.09331086e-01]
 [ 2.98635848e-02 -1.31312106e-02  4.57275026e-02 -5.37031740e-02
  -3.89980711e-03  4.01253700e-02  3.47260758e-03 -1.05281845e-01
   3.86532843e-02 -5.47246076e-03 -9.18851420e-03 -2.88504139e-02
   3.87543365e-02 -1.18034501e-02  5.90573624e-03 -1.11021101e-04]
 [-3.33898254e-02 -3.58130299e-02  8.25980678e-03 -9.94650722e-02
  -7.70462910e-03  1.56700224e-01  3.93264070e-02 -6.42949566e-02
   1.24599993e-01  1.11808330e-02  4.90390658e-02  5.29915169e-02
   8.39392170e-02 -3.09813581e-02 -3.11228633e-02  6.16823435e-02]
 [-5.00499494e-02 -4.17751856e-02 -1.53276708e-03 -1.11343451e-01
  -8.83112848e-03  1.87036723e-01  4.89119589e-02 -5.34090213e-02
   1.46996632e-01  1.57789215e-02  6.40520900e-02  7.45417476e-02
   9.59035456e-02 -3.59370075e-02 -4.10156287e-02  7.79669136e-02]]",[-0.04223855 -0.03542182 -0.00180872  0.01780923  0.0229559 ],2.0,1,7,Cluster-2,-0.007740791
RGPPGGFF,8,1,1,"[[ 0.20819475  0.27039897  0.16207689  0.04898825  0.03810974 -0.12471993
  -0.29191786 -0.28893965 -0.08225827 -0.24287295 -0.282378   -0.13226962
  -0.16921633 -0.03112438  0.02269557 -0.24377549]
 [ 0.2556963   0.33693886  0.19240616  0.07689522  0.04839471 -0.1742111
  -0.363105   -0.3353541  -0.11869667 -0.2989779  -0.34974262 -0.16498771
  -0.22151732 -0.03356443  0.03115359 -0.3058765 ]
 [ 0.23931865  0.32329363  0.1826347   0.06670079  0.04578521 -0.15137096
  -0.3463176  -0.3219446  -0.10175426 -0.28701344 -0.33210906 -0.14835617
  -0.20668843 -0.03552395  0.02411264 -0.28736615]
 [ 0.23109849  0.29915756  0.17645553  0.06264889  0.04273387 -0.15064885
  -0.32346797 -0.31039172 -0.10139383 -0.26728576 -0.31285894 -0.14995897
  -0.19328848 -0.03129921  0.02824894 -0.27268112]
 [ 0.24755754  0.28217757  0.1840123   0.07478458  0.04226421 -0.192674
  -0.31472987 -0.31530568 -0.13287841 -0.2549458  -0.31211594 -0.18433976
  -0.19761437 -0.0200829   0.04894312 -0.2817057 ]
 [ 0.27776116  0.28291386  0.20023149  0.09508982  0.04461566 -0.2499745
  -0.3253073  -0.33322084 -0.17563047 -0.25761968 -0.3299403  -0.22907227
  -0.21654394 -0.00910953  0.07276663 -0.3082196 ]
 [ 0.29369265  0.2963016   0.20974517  0.10499948  0.04716557 -0.27212143
  -0.34173274 -0.3462969  -0.1920575  -0.2693489  -0.34716216 -0.24518499
  -0.2310082  -0.00723781  0.07956506 -0.3262613 ]
 [ 0.23457243  0.24142478  0.17405766  0.06854573  0.03717958 -0.19316502
  -0.2764442  -0.29632345 -0.13354601 -0.2216983  -0.28012753 -0.1883831
  -0.17554209 -0.01261811  0.05664219 -0.25768882]]","[-0.07118803 -0.08903428 -0.08353744 -0.07955822 -0.08291582 -0.09132873
 -0.0966839  -0.07644464]",4.0,1,6,Cluster-4,-0.08383638
RPFFGG,6,1,1,"[[ 0.23243614  0.32371593  0.17898235  0.0620375   0.04530883 -0.13794728
  -0.34439963 -0.3180269  -0.09173442 -0.2868725  -0.32840243 -0.13782337
  -0.20257828 -0.03820221  0.01842219 -0.2815086 ]
 [ 0.3091377   0.3947392   0.22526996  0.10934266  0.05824707 -0.24049146
  -0.42895958 -0.38281333 -0.1677277  -0.34855628 -0.41526797 -0.2116167
  -0.27447948 -0.0311698   0.04823868 -0.37041938]
 [ 0.33183044  0.36818892  0.2354573   0.126268    0.05728325 -0.3003838
  -0.41429275 -0.38871264 -0.2126155  -0.32905072 -0.4123551  -0.26082587
  -0.279362   -0.01475962  0.07816347 -0.38188237]
 [ 0.33041364  0.3103484   0.23043394  0.12887613  0.05134936 -0.33361435
  -0.36556578 -0.37174663 -0.23783956 -0.2830394  -0.37674433 -0.292
  -0.25855437  0.00214114  0.10269397 -0.36260036]
 [ 0.32499945  0.25379407  0.22336605  0.1287117   0.04524365 -0.35840148
  -0.31659335 -0.35279557 -0.25675374 -0.23777246 -0.3396069  -0.3164575
  -0.23571825  0.01717274  0.12345758 -0.34024107]
 [ 0.25264847  0.17512317  0.17884293  0.08480892  0.03186299 -0.26892883
  -0.2270877  -0.28842667 -0.19057088 -0.17031908 -0.25064442 -0.25357038
  -0.16387185  0.01405692  0.10051286 -0.25272986]]",[-0.08166204 -0.1079079  -0.11231556 -0.10784051 -0.1023497  -0.07676834],4.0,1,6,Cluster-4,-0.09814068
PSY,3,0,0,"[[-0.05468385 -0.0430357  -0.00172716 -0.1088275  -0.01328713  0.1832227
   0.05631291 -0.04736555  0.14521118  0.02411431  0.05745609  0.08034051
   0.10133751 -0.03413206 -0.04842822  0.08279645]
 [-0.05315788 -0.04262061 -0.00166314 -0.10965601 -0.01181975  0.18447869
   0.05387574 -0.0493557   0.14579913  0.02136942  0.05962819  0.07843095
   0.09954808 -0.03472644 -0.04598721  0.08120606]
 [-0.05281493 -0.04252731 -0.00164876 -0.10984222 -0.01148996  0.18476096
   0.053328   -0.04980298  0.14593127  0.02075252  0.06011636  0.07800178
   0.09914591 -0.03486002 -0.04543861  0.08084863]]",[0.02370653 0.02345935 0.02340379],2.0,1,7,Cluster-2,0.02352322
RPFFRPFF,8,1,1,"[[ 0.23243614  0.32371593  0.17898235  0.0620375   0.04530883 -0.13794728
  -0.34439963 -0.3180269  -0.09173442 -0.2868725  -0.32840243 -0.13782337
  -0.20257828 -0.03820221  0.01842219 -0.2815086 ]
 [ 0.30283007  0.3973047   0.2220833   0.10493469  0.05802994 -0.22683533
  -0.42901942 -0.37983054 -0.15751858 -0.3501564  -0.41318145 -0.20070976
  -0.2714633  -0.03428068  0.04205695 -0.36573082]
 [ 0.3157277   0.38833642  0.22832477  0.11417729  0.05809889 -0.25707185
  -0.42579117 -0.38489124 -0.18014728 -0.3439297  -0.4152086  -0.22515458
  -0.2763479  -0.02679817  0.05634877 -0.37415624]
 [ 0.29503384  0.36710918  0.2156842   0.10154167  0.05440012 -0.23068906
  -0.40125394 -0.3668359  -0.1606174  -0.32564813 -0.39053008 -0.20643413
  -0.25623745 -0.02807326  0.04922074 -0.3495239 ]
 [ 0.30389884  0.3768738   0.22114876  0.10691327  0.05605224 -0.24157412
  -0.41232532 -0.3747578  -0.16866763 -0.33401245 -0.4015058  -0.21406743
  -0.2650838  -0.02772921  0.05197654 -0.3602855 ]
 [ 0.32143235  0.38896096  0.23142394  0.11798245  0.05859192 -0.26759273
  -0.428194   -0.38841033 -0.1879933  -0.34482002 -0.41886714 -0.23332387
  -0.28009042 -0.02487185  0.06063299 -0.37931544]
 [ 0.34886837  0.39748174  0.24673593  0.13594341  0.06151893 -0.31476367
  -0.44435358 -0.4068743  -0.2231292  -0.35348174 -0.43978176 -0.2694379
  -0.29999116 -0.01726961  0.07878962 -0.40585005]
 [ 0.27796394  0.31197363  0.20248285  0.09343648  0.04755853 -0.23230563
  -0.3496204  -0.34144628 -0.16223122 -0.2807011  -0.34753862 -0.21264896
  -0.22668317 -0.01778936  0.06003519 -0.3174641 ]]","[-0.08166204 -0.1063429  -0.10928019 -0.10205334 -0.1051966  -0.11090341
 -0.11909968 -0.09343614]",4.0,1,6,Cluster-4,-0.10349678
HQAAGW,6,0,0,"[[ 4.85458188e-02  2.13311687e-02 -5.29792719e-02 -2.65186489e-01
   9.16442424e-02  4.89974976e-01 -2.36865342e-01 -2.88415402e-01
   2.37813622e-01 -2.94328034e-01  5.12902558e-01  2.53929496e-02
  -5.03372326e-02  8.52635503e-03  1.14556834e-01  1.05106637e-01]
 [ 6.15467243e-02  1.82090253e-02 -4.22342904e-02 -2.53837824e-01
   1.03106521e-01  4.59977031e-01 -2.34084755e-01 -2.85842657e-01
   2.33128846e-01 -2.93352962e-01  4.74796206e-01 -4.49785590e-03
  -5.99635467e-02 -1.17440578e-02  1.35747328e-01  6.77201301e-02]
 [ 1.96085684e-02 -1.23398118e-02 -1.46741075e-02 -1.78154260e-01
   5.97902834e-02  3.08467656e-01 -9.94228870e-02 -1.75012052e-01
   1.89103633e-01 -1.47888064e-01  2.52364874e-01  8.82579386e-03
   5.36834449e-03 -3.91207896e-02  6.97930455e-02  4.29083966e-02]
 [-1.81760900e-02 -3.31048407e-02 -1.95660163e-04 -1.28649160e-01
   2.18190718e-02  2.13271201e-01 -1.99479610e-03 -9.49784368e-02
   1.59277737e-01 -4.15552445e-02  1.09422021e-01  3.46555114e-02
   5.85265346e-02 -4.83521819e-02  9.97115299e-03  4.47473973e-02]
 [-3.75742726e-02 -3.73568088e-02  5.50593203e-03 -1.03125714e-01
  -7.50551838e-03  1.65745363e-01  4.11830172e-02 -6.19116873e-02
   1.31157875e-01  1.15146134e-02  5.40632382e-02  5.84269129e-02
   8.66991654e-02 -3.25964652e-02 -3.30652259e-02  6.57375455e-02]
 [-3.93185616e-02 -3.76009867e-02  6.89704902e-03 -9.88094434e-02
  -1.15811201e-02  1.57216802e-01  4.67099398e-02 -5.78910150e-02
   1.25845790e-01  1.87373348e-02  4.53443900e-02  6.04966134e-02
   8.99639130e-02 -3.00741531e-02 -3.85537967e-02  6.77292049e-02]]",[0.02923021 0.02304212 0.01810116 0.01779276 0.01918112 0.0190695 ],1.0,1,3,Cluster-1,0.021069476
EA,2,1,1,"[[ 0.25008515  0.06476132  0.16933315  0.08987971  0.02055145 -0.33260167
  -0.13416107 -0.256137   -0.23889916 -0.08253741 -0.18277839 -0.31326118
  -0.12425672  0.04635611  0.14742993 -0.21606097]
 [ 0.25008515  0.06476132  0.16933315  0.08987971  0.02055145 -0.33260167
  -0.13416107 -0.256137   -0.23889916 -0.08253741 -0.18277839 -0.31326118
  -0.12425672  0.04635611  0.14742993 -0.21606097]]",[-0.06826854 -0.06826854],3.0,1,2,Cluster-3,-0.06826855
GFG,3,1,1,"[[ 0.25555813  0.20797051  0.1828223   0.08474615  0.03539154 -0.25408298
  -0.25545388 -0.2992959  -0.1792501  -0.1965943  -0.272079   -0.239014
  -0.17699003  0.00523934  0.08826531 -0.26551193]
 [ 0.32105917  0.25964445  0.22168863  0.12569647  0.04553595 -0.3472314
  -0.32017493 -0.35211724 -0.24837534 -0.2421439  -0.34085885 -0.30719912
  -0.23529789  0.01394967  0.11771125 -0.3386377 ]
 [ 0.25555813  0.20797051  0.1828223   0.08474615  0.03539154 -0.25408298
  -0.25545388 -0.2992959  -0.1792501  -0.1965943  -0.272079   -0.239014
  -0.17699003  0.00523934  0.08826531 -0.26551193]]",[-0.07989243 -0.10167193 -0.07989243],4.0,1,6,Cluster-4,-0.087152265
GF,2,1,1,"[[ 0.27332088  0.24556006  0.19510067  0.09439892  0.04051771 -0.26469362
  -0.2926763  -0.32019705 -0.18688993 -0.2276614  -0.30491394 -0.24393421
  -0.20092642  0.00049841  0.08578983 -0.29269937]
 [ 0.27332088  0.24556006  0.19510067  0.09439892  0.04051771 -0.26469362
  -0.2926763  -0.32019705 -0.18688993 -0.2276614  -0.30491394 -0.24393421
  -0.20092642  0.00049841  0.08578983 -0.29269937]]",[-0.08746286 -0.08746286],4.0,1,6,Cluster-4,-0.08746286
